timestamp,ch_cane_feed_rate_tph,ch_trash_pct,ch_cane_pol_pct,ch_cane_brix_pct,ch_net_cane_tph,ch_fibre_tph,ch_sucrose_tph,ch_cane_purity_pct,mill_imbibition_water_pct,mill_mill_speed_rpm,mill_bagasse_moisture_pct,mill_juice_tph,mill_imbibition_tph,mill_mill_extraction_pct,mill_juice_brix_pct,mill_juice_pol_pct,mill_bagasse_wet_tph,mill_shift,mill_cane_source,clar_lime_dosage_kg_tc,clar_clarification_temp_c,clar_clarified_juice_tph,clar_mud_tph,clar_estimated_ph,clar_clarified_purity_pct,clar_turbidity_reduction_pct,evap_juice_brix_in_pct,evap_steam_flow_tph,evap_steam_economy,evap_syrup_out_tph,evap_water_evaporated_tph,evap_juice_brix_out_pct,evap_actual_steam_needed_tph,cryst_supersaturation_coeff,cryst_vacuum_pressure_mbar,cryst_massecuite_brix_pct,cryst_pan_temp_c,cryst_crystal_yield_pct,cryst_crystal_tph,cryst_molasses_tph,cryst_massecuite_tph,cent_centrifuge_speed_rpm,cent_wash_water_m3_hr,cent_sugar_tph,cent_molasses_tph_out,cent_g_factor,cent_separation_efficiency_pct,cent_final_sugar_purity_pct
15/02/2025 12:00 PM,258.966,1.382,13.047,14.585,255.386,31.923,33.32,89.453,29.625,7.074,54.288,320.457,75.659,95.854,15.152,13.334,69.836,morning,outside,1.292,106.943,294.821,25.637,7.937,90.613,87.385,15.152,44.67,4.107,111.359,183.462,45.0,44.67,1.368,46.553,92.422,65.221,30.0,15.033,35.078,50.112,897.766,0.627,21.308,28.804,202.72,85.041,99.388
15/02/2025 01:00 PM,145.864,9.629,17.26,20.057,131.818,16.477,22.752,86.056,21.865,4.406,49.698,155.607,28.822,96.182,16.239,14.29,32.757,morning,member,0.974,110.477,143.158,12.449,7.462,87.36,90.255,16.239,30.778,4.229,21.474,121.684,78.0,28.774,1.296,92.225,91.554,72.94,44.865,7.515,9.235,16.749,980.151,0.754,7.171,9.579,241.633,85.624,99.426
15/02/2025 02:00 PM,131.768,2.545,16.016,17.67,128.414,16.052,20.566,90.638,34.36,5.959,45.352,167.677,44.123,96.215,14.49,12.751,29.373,morning,member,0.518,104.032,154.263,13.414,6.778,92.104,91.386,14.49,27.981,3.179,65.3,88.963,45.0,27.981,0.948,96.183,87.379,73.415,30.0,8.816,20.57,29.385,1146.15,1.095,12.776,16.609,330.411,86.956,99.529
15/02/2025 03:00 PM,256.488,2.376,18.579,21.786,250.395,31.299,46.522,85.281,29.517,4.727,48.281,314.459,73.908,96.069,15.168,13.348,60.518,night,estate,1.203,109.058,289.302,25.157,7.805,86.436,87.732,15.168,22.523,3.281,215.405,73.897,45.0,22.523,1.13,65.393,89.563,69.058,30.0,29.08,67.853,96.932,951.15,1.261,41.396,55.536,227.546,85.413,99.578
15/02/2025 04:00 PM,241.578,8.944,17.587,21.022,219.971,27.496,38.686,83.659,25.702,2.178,59.698,267.797,56.537,96.04,15.702,13.818,68.227,night,member,0.535,85.863,246.373,21.424,6.803,84.575,85.974,15.702,55.713,3.277,63.797,182.576,58.7,55.713,0.96,80.258,87.517,71.371,30.0,11.235,26.214,37.449,1086.521,0.739,16.188,21.261,296.925,86.454,99.422
15/02/2025 05:00 PM,136.528,9.695,17.969,20.286,123.292,15.411,22.154,88.577,15.725,3.898,57.144,137.91,19.387,96.132,17.099,15.047,35.961,morning,estate,0.471,99.626,126.877,11.033,6.707,89.987,90.613,17.099,57.148,3.305,19.032,107.845,78.0,32.633,0.996,80.28,87.958,71.374,34.377,5.103,9.742,14.845,1167.218,1.26,6.468,8.377,342.669,87.14,99.578
15/02/2025 06:00 PM,123.249,7.128,16.474,19.688,114.465,14.308,18.857,83.674,38.62,6.54,49.69,154.294,44.206,96.176,13.893,12.226,28.44,night,member,1.293,97.497,141.951,12.344,7.94,84.85,87.537,13.893,53.083,2.848,21.293,120.658,78.0,42.369,1.204,58.972,90.453,67.891,41.656,6.918,9.69,16.608,1256.385,0.589,7.304,9.304,397.024,87.955,99.377
15/02/2025 07:00 PM,267.68,1.65,17.679,19.851,263.264,32.908,46.543,89.061,27.443,6.382,57.071,325.198,72.249,96.082,15.458,13.603,76.658,night,estate,0.965,86.744,299.183,26.016,7.448,90.102,87.663,15.458,31.762,4.474,157.09,142.092,45.0,31.762,0.905,59.324,86.858,67.958,30.0,21.207,49.483,70.691,906.644,1.998,30.079,40.611,206.75,85.101,99.799
15/02/2025 08:00 PM,255.32,5.116,14.456,16.275,242.258,30.282,35.021,88.824,35.103,7.302,54.95,317.846,85.039,96.099,14.386,12.659,67.22,night,estate,0.43,91.275,292.419,25.428,6.646,89.863,86.721,14.386,20.004,2.785,236.711,55.707,45.0,20.004,1.215,81.804,90.582,71.586,30.0,31.956,74.564,106.52,1351.652,1.784,47.344,59.176,459.516,88.893,99.735
15/02/2025 09:00 PM,165.451,8.258,13.463,15.516,151.789,18.974,20.436,86.767,24.797,5.557,48.071,183.686,37.64,96.216,15.828,13.929,36.537,night,member,1.015,97.958,168.991,14.695,7.523,88.211,91.476,15.828,29.641,2.772,86.824,82.167,45.0,29.641,1.004,85.462,88.047,72.08,30.0,11.721,27.349,39.071,932.742,1.63,16.66,22.41,218.823,85.282,99.689
15/02/2025 10:00 PM,231.639,5.939,18.388,20.491,217.883,27.235,40.064,89.734,36.228,6.599,49.882,288.201,78.934,96.046,14.228,12.521,54.342,morning,member,1.474,105.439,265.145,23.056,8.211,90.789,85.522,14.228,43.506,3.99,91.573,173.572,45.0,43.506,1.36,97.994,92.315,73.625,30.0,12.362,28.846,41.208,912.958,1.108,17.543,23.665,209.639,85.145,99.532
15/02/2025 11:00 PM,124.832,1.76,17.14,19.902,122.635,15.329,21.02,86.125,19.001,4.491,49.271,141.245,23.302,96.174,16.64,14.643,30.218,night,outside,0.514,96.604,129.946,11.3,6.771,87.452,89.978,16.64,33.198,2.848,35.413,94.533,55.776,33.198,0.917,89.808,87.006,72.64,30.0,5.926,13.826,19.752,810.13,0.536,8.394,11.357,165.075,85.0,99.361
16/02/2025 12:00 AM,201.41,2.133,12.635,15.727,197.114,24.639,24.905,80.338,20.787,4.098,40.29,229.894,40.975,95.843,16.39,14.423,41.265,morning,outside,0.816,106.688,211.503,18.392,7.224,81.936,93.905,16.39,25.32,2.864,138.979,72.523,45.0,25.32,0.903,75.148,86.835,70.628,30.0,18.762,43.779,62.541,808.055,1.035,26.58,35.961,164.23,85.0,99.51
16/02/2025 01:00 AM,103.746,8.709,18.068,19.979,94.71,11.839,17.113,90.438,23.335,4.039,46.427,113.198,22.1,96.186,16.033,14.109,22.099,night,outside,1.396,105.228,104.143,9.056,8.095,91.572,86.658,16.033,27.997,3.304,15.621,88.521,78.0,26.795,1.184,79.33,90.21,71.24,40.946,4.989,7.196,12.185,970.437,0.808,5.212,6.973,236.867,85.553,99.442
16/02/2025 02:00 AM,178.32,5.507,14.442,16.119,168.501,21.063,24.335,89.6,17.215,2.954,40.775,191.064,29.007,96.176,16.89,14.863,35.564,night,member,0.705,113.846,175.779,15.285,7.058,90.84,89.979,16.89,52.209,4.377,26.367,149.412,78.0,34.137,0.95,40.502,87.397,63.649,32.74,6.733,13.833,20.566,1327.445,1.47,9.116,11.45,443.204,88.648,99.641
16/02/2025 03:00 AM,114.969,7.205,14.088,16.031,106.685,13.336,15.03,87.878,26.096,4.627,57.698,130.373,27.84,96.108,15.647,13.769,31.525,night,member,0.53,89.246,119.943,10.43,6.795,88.925,87.257,15.647,32.546,2.845,27.354,92.589,66.649,32.546,1.093,93.608,89.112,73.108,30.0,5.469,12.762,18.231,1002.258,0.244,7.82,10.411,252.656,85.79,99.273
16/02/2025 04:00 AM,195.029,4.044,16.363,18.456,187.142,23.393,30.622,88.659,27.148,6.864,51.731,230.626,50.806,96.088,15.499,13.639,48.463,morning,estate,0.932,114.217,212.176,18.45,7.398,89.852,89.328,15.499,25.38,4.27,103.803,108.373,45.0,25.38,1.178,59.769,90.131,68.043,30.0,14.013,32.698,46.711,1314.029,1.191,20.673,26.038,434.291,88.514,99.557
16/02/2025 05:00 AM,184.336,5.559,15.98,18.04,174.09,21.761,27.82,88.583,17.87,2.073,48.081,198.553,31.11,96.182,16.798,14.782,41.914,night,outside,1.438,87.43,182.668,15.884,8.156,89.226,81.565,16.798,43.865,4.305,27.4,155.268,78.0,36.064,1.184,82.133,90.208,71.632,40.94,8.75,12.622,21.372,833.156,1.801,9.083,12.289,174.591,85.0,99.74
16/02/2025 06:00 AM,188.877,9.782,15.768,17.708,170.4,21.3,26.868,89.045,25.677,5.449,41.993,207.655,43.754,96.186,15.705,13.821,36.72,morning,estate,0.79,109.413,191.043,16.612,7.185,90.539,92.898,15.705,42.836,2.525,82.872,108.17,45.0,42.836,1.175,82.809,90.104,71.724,30.0,11.188,26.105,37.293,1162.406,1.095,16.241,21.052,339.849,87.098,99.529
16/02/2025 07:00 AM,109.066,3.632,13.784,16.216,105.105,13.138,14.488,85.003,19.932,3.037,40.813,122.037,20.95,96.177,16.509,14.528,22.198,night,estate,1.404,94.377,112.274,9.763,8.106,85.954,84.8,16.509,36.04,2.965,16.841,95.433,78.0,32.189,1.07,49.407,88.845,65.893,36.964,4.856,8.28,13.136,1313.72,0.89,5.813,7.323,434.087,88.511,99.467
16/02/2025 08:00 AM,172.323,6.91,18.718,21.93,160.415,20.052,30.027,85.354,36.88,6.465,45.123,213.478,59.161,96.199,14.137,12.44,36.54,morning,estate,0.536,97.662,196.4,17.078,6.804,86.743,90.705,14.137,40.309,3.366,60.709,135.691,49.173,40.309,1.281,42.242,91.376,64.123,30.0,8.956,20.897,29.853,953.635,1.92,12.752,17.101,228.736,85.431,99.776
16/02/2025 09:00 AM,251.297,2.139,18.651,20.352,245.922,30.74,45.867,91.643,27.732,2.841,47.916,304.43,68.2,96.059,15.417,13.567,59.021,night,estate,0.889,93.271,280.075,24.354,7.333,93.014,91.312,15.417,30.334,2.977,189.787,90.288,45.0,30.334,1.143,61.534,89.72,68.371,30.0,25.621,59.783,85.404,1080.306,0.754,36.896,48.508,293.538,86.403,99.426
16/02/2025 10:00 AM,173.783,1.657,12.029,15.253,170.904,21.363,20.558,78.863,38.799,2.984,51.976,230.026,66.309,95.795,13.868,12.204,44.484,morning,outside,0.986,109.436,211.624,18.402,7.479,80.198,90.513,13.868,47.826,2.752,80.007,131.617,45.0,47.826,1.328,69.852,91.933,69.803,30.0,10.801,25.202,36.003,1183.461,1.149,15.713,20.291,352.272,87.284,99.545
16/02/2025 11:00 AM,243.034,7.945,14.365,16.859,223.726,27.966,32.138,85.206,23.536,2.256,47.041,267.617,52.656,96.082,16.005,14.084,52.806,morning,estate,0.874,99.257,246.208,21.409,7.311,86.83,93.903,16.005,28.864,3.428,147.259,98.949,45.0,28.864,0.945,71.816,87.345,70.116,30.0,19.88,46.387,66.266,1012.649,0.678,28.451,37.815,257.922,85.869,99.403
16/02/2025 12:00 PM,173.896,8.519,12.319,15.14,159.082,19.885,19.597,81.367,23.535,4.656,49.624,190.029,37.44,95.919,16.005,14.085,39.474,night,member,1.465,105.177,174.827,15.202,8.197,82.442,85.754,16.005,43.342,3.087,41.039,133.788,64.753,43.342,1.025,59.773,88.301,68.043,30.0,7.972,18.602,26.574,1035.123,0.64,11.432,15.141,269.498,86.042,99.392
16/02/2025 01:00 PM,184.648,6.849,17.952,21.082,172.001,21.5,30.877,85.15,23.468,5.885,53.598,205.676,40.365,96.11,16.015,14.093,46.335,morning,member,0.775,113.548,189.222,16.454,7.163,86.466,91.045,16.015,39.183,2.688,83.904,105.317,45.0,39.183,0.931,42.757,87.166,64.26,30.0,11.327,26.43,37.757,1388.376,1.203,16.853,20.904,484.825,89.272,99.561
16/02/2025 02:00 PM,212.778,2.003,18.206,20.314,208.517,26.065,37.962,89.62,21.707,3.733,40.874,245.626,45.263,96.09,16.261,14.31,44.083,night,member,1.437,96.021,225.976,19.65,8.156,90.607,85.009,16.261,25.543,3.337,140.747,85.229,45.0,25.543,1.044,95.202,88.523,73.299,30.0,19.001,44.335,63.336,1361.194,0.444,28.182,35.155,466.027,88.99,99.333
16/02/2025 03:00 PM,290.136,2.786,15.628,19.037,282.054,35.257,44.08,82.095,34.606,2.248,50.497,368.386,97.608,96.002,14.455,12.721,71.221,night,outside,1.4,99.464,338.915,29.471,8.1,83.254,86.883,14.455,35.947,4.212,187.515,151.401,45.0,35.947,1.345,86.369,92.134,72.199,30.0,25.314,59.067,84.382,1188.065,0.829,36.843,47.538,355.019,87.325,99.449
16/02/2025 04:00 PM,121.772,9.156,17.878,19.545,110.622,13.828,19.777,91.469,22.069,7.596,45.696,130.806,24.413,96.177,16.21,14.265,25.464,night,estate,1.335,87.018,120.342,10.464,8.003,92.188,82.783,16.21,40.647,3.599,18.051,102.29,78.0,28.423,1.356,76.255,92.27,70.793,46.956,6.611,7.469,14.08,1256.929,0.7,6.192,7.888,397.368,87.961,99.41
16/02/2025 05:00 PM,106.583,3.243,16.924,19.479,103.127,12.891,17.453,86.882,22.2,7.163,55.641,122.027,22.894,96.127,16.192,14.249,29.06,night,outside,0.706,102.983,112.265,9.762,7.059,88.558,94.338,16.192,21.295,3.467,38.437,73.828,45.0,21.295,1.315,44.241,91.777,64.646,30.0,5.189,12.108,17.297,925.576,1.112,7.371,9.926,215.474,85.232,99.534
16/02/2025 06:00 PM,221.591,8.279,15.497,17.507,203.245,25.406,31.497,88.521,16.172,4.777,46.458,228.227,32.87,96.119,17.036,14.992,47.45,night,estate,0.837,94.496,209.969,18.258,7.256,89.987,92.496,17.036,52.036,3.806,31.495,178.474,78.0,46.897,1.101,66.877,89.217,69.311,38.051,9.348,15.219,24.566,1076.147,1.341,10.609,13.957,291.282,86.369,99.602
16/02/2025 07:00 PM,289.819,3.216,14.547,16.863,280.498,35.062,40.803,86.266,39.134,6.94,43.396,379.173,109.77,96.045,13.821,12.163,61.943,night,outside,1.075,103.324,348.839,30.334,7.612,87.766,91.76,13.821,48.956,2.965,203.667,145.172,45.0,48.956,1.255,78.865,91.062,71.173,30.0,27.495,64.155,91.65,1212.696,1.249,40.119,51.531,369.892,87.548,99.575
16/02/2025 08:00 PM,297.945,9.425,13.864,16.261,269.864,33.733,37.413,85.255,37.157,6.807,55.788,359.656,100.274,96.116,14.098,12.406,76.299,night,outside,0.579,94.08,330.883,28.772,6.868,86.539,89.845,14.098,30.241,3.023,239.464,91.419,45.0,30.241,1.341,84.983,92.094,72.017,30.0,32.328,75.431,107.759,1206.95,0.468,47.142,60.617,366.395,87.496,99.34
16/02/2025 09:00 PM,196.833,9.187,13.816,17.145,178.749,22.344,24.696,80.583,22.313,5.37,55.376,211.692,39.884,96.117,16.176,14.235,50.071,night,estate,0.923,88.274,194.757,16.935,7.385,81.723,88.849,16.176,29.857,3.11,101.899,92.858,45.0,29.857,1.388,94.389,92.661,73.202,30.0,13.756,32.098,45.855,1387.494,0.203,20.466,25.389,484.209,89.263,99.261
16/02/2025 10:00 PM,193.616,0.911,15.934,18.318,191.852,23.982,30.571,86.99,28.019,5.161,49.279,238.172,53.756,96.124,15.377,13.532,47.281,night,outside,0.409,94.202,219.118,19.054,6.613,88.126,87.596,15.377,32.609,3.593,101.963,117.156,45.0,32.609,1.035,49.944,88.416,66.015,30.0,13.765,32.118,45.883,1355.609,1.321,20.403,25.481,462.211,88.933,99.596
16/02/2025 11:00 PM,228.993,7.819,13.168,16.064,211.088,26.386,27.795,81.972,27.069,5.906,43.685,259.805,57.139,96.011,15.51,13.649,46.854,night,estate,0.662,109.619,239.021,20.784,6.994,83.344,91.095,15.51,52.033,3.201,72.439,166.582,50.154,52.033,1.278,55.494,91.331,67.205,30.0,10.899,25.432,36.331,1116.331,1.096,15.75,20.581,313.441,86.702,99.529
17/02/2025 12:00 AM,211.127,2.11,13.224,16.627,206.672,25.834,27.329,79.53,17.193,6.333,49.459,234.224,35.532,96.139,16.893,14.866,51.115,night,member,1.445,90.475,215.486,18.738,8.167,80.289,82.685,16.893,56.032,3.918,32.323,183.163,78.0,46.751,0.958,68.715,87.496,69.617,33.031,8.328,16.884,25.212,822.872,1.806,10.715,14.497,170.308,85.0,99.742
17/02/2025 01:00 AM,226.818,2.545,12.073,14.562,221.045,27.631,26.686,82.907,28.28,6.925,48.837,274.479,62.511,95.894,15.341,13.5,54.005,morning,member,0.413,90.291,252.521,21.958,6.619,83.89,86.086,15.341,26.936,3.045,170.511,82.01,45.0,26.936,0.901,86.009,86.815,72.152,30.0,23.019,53.711,76.73,976.29,1.061,32.839,43.891,239.733,85.596,99.518
17/02/2025 02:00 AM,274.8,4.869,16.293,18.61,261.421,32.678,42.594,87.552,17.833,5.447,42.942,297.846,46.62,96.1,16.803,14.787,57.271,morning,member,0.847,109.696,274.018,23.828,7.271,89.001,92.283,16.803,20.254,3.776,197.544,76.474,45.0,20.254,1.36,74.195,92.317,70.484,30.0,26.668,62.226,88.895,1173.599,1.432,38.757,50.138,346.426,87.196,99.63
17/02/2025 03:00 AM,249.261,5.975,18.96,22.406,234.368,29.296,44.437,84.621,25.852,6.477,47.259,285.74,60.589,96.067,15.681,13.799,55.546,night,outside,1.515,92.746,262.88,22.859,8.272,85.407,82.651,15.681,49.715,2.545,136.365,126.515,45.0,49.715,1.237,69.639,90.841,69.768,30.0,18.409,42.955,61.364,839.586,1.552,26.08,35.285,177.297,85.0,99.666
17/02/2025 04:00 AM,199.375,3.595,18.225,21.38,192.208,24.026,35.029,85.241,17.195,3.114,56.292,217.756,33.05,96.097,16.893,14.866,54.969,night,member,1.348,94.964,200.336,17.42,8.022,86.267,85.788,16.893,37.501,3.836,56.484,143.852,53.911,37.501,1.386,83.565,92.637,71.827,30.0,9.135,21.316,30.451,1386.153,0.808,13.589,16.862,483.273,89.249,99.442
17/02/2025 05:00 AM,192.373,5.966,16.94,20.319,180.896,22.612,30.643,83.368,29.723,6.477,50.061,227.654,53.767,96.125,15.139,13.322,45.279,night,estate,0.579,101.21,209.442,18.212,6.868,84.937,92.696,15.139,46.175,3.785,34.664,174.777,78.0,46.175,1.245,65.885,90.943,69.143,43.083,11.649,15.389,27.038,1153.05,1.24,11.764,15.274,334.4,87.016,99.572
17/02/2025 06:00 AM,227.92,2.121,17.499,19.793,223.086,27.886,39.037,88.408,16.225,2.349,42.588,250.528,36.196,96.076,17.028,14.985,48.571,night,member,0.768,97.713,230.485,20.042,7.152,90.008,93.858,17.028,54.954,4.152,34.573,195.913,78.0,47.181,1.076,93.887,88.914,73.142,37.165,10.022,16.944,26.967,915.923,1.645,11.483,15.484,211.003,85.165,99.694
17/02/2025 07:00 AM,191.141,0.712,14.918,17.811,189.78,23.722,28.311,83.759,30.711,5.951,57.691,240.635,58.283,96.086,15.0,13.2,56.069,night,member,1.275,109.635,221.384,19.251,7.912,84.826,86.536,15.0,57.171,3.9,33.208,188.176,78.0,48.246,1.253,84.234,91.038,71.917,43.362,11.231,14.67,25.902,1273.452,1.928,11.412,14.49,407.883,88.118,99.779
17/02/2025 08:00 AM,191.556,5.927,14.087,16.086,180.203,22.525,25.384,87.571,32.68,6.275,54.88,232.067,58.891,96.101,14.725,12.958,49.924,night,outside,1.06,102.327,213.502,18.565,7.591,89.124,92.352,14.725,36.239,2.587,119.751,93.751,45.0,36.239,1.295,85.172,91.543,72.042,30.0,16.166,37.721,53.888,948.115,0.927,23.008,30.88,226.096,85.391,99.478
17/02/2025 09:00 AM,103.261,5.415,14.58,17.812,97.669,12.209,14.241,81.857,29.272,7.805,50.864,122.428,28.589,96.079,15.202,13.378,24.847,night,estate,1.356,106.449,112.634,9.794,8.034,82.979,86.714,15.202,29.844,4.221,16.895,95.739,78.0,22.683,0.921,90.532,87.048,72.731,31.722,4.18,8.998,13.178,1194.96,0.5,5.758,7.42,359.151,87.387,99.35
17/02/2025 10:00 AM,134.813,7.052,12.57,15.936,125.306,15.663,15.751,78.877,26.737,4.531,45.348,153.673,33.503,95.901,15.557,13.69,28.66,night,outside,0.6,106.255,141.38,12.294,6.899,80.327,91.592,15.557,51.991,2.869,21.207,120.173,78.0,41.893,1.314,98.635,91.764,73.699,45.478,7.523,9.019,16.541,1398.267,0.498,7.392,9.149,491.758,89.376,99.349
17/02/2025 11:00 AM,197.703,6.673,16.437,18.472,184.509,23.064,30.327,88.98,16.52,2.684,41.935,208.013,30.481,96.219,16.987,14.949,39.72,morning,outside,0.842,87.309,191.372,16.641,7.263,90.154,89.554,16.987,35.1,3.577,65.804,125.568,45.0,35.1,1.127,69.595,89.529,69.761,30.0,8.884,20.728,29.612,961.579,0.377,12.657,16.955,232.563,85.488,99.313
17/02/2025 12:00 PM,264.531,9.026,13.224,14.934,240.654,30.082,31.824,88.55,15.284,4.008,54.763,268.222,36.781,96.172,17.16,15.101,66.499,night,estate,1.308,114.23,246.764,21.458,7.962,89.404,84.248,17.16,23.923,3.049,173.813,72.951,45.0,23.923,1.032,56.392,88.39,67.386,30.0,23.465,54.751,78.216,827.266,1.497,33.242,44.974,172.132,85.0,99.649
17/02/2025 01:00 PM,155.745,4.865,17.34,19.242,148.168,18.521,25.693,90.118,23.561,4.515,52.546,177.351,34.91,96.135,16.001,14.081,39.029,morning,outside,0.895,87.128,163.163,14.188,7.343,91.237,88.766,16.001,49.03,2.534,38.915,124.248,63.73,49.03,1.146,76.319,89.754,70.803,30.0,7.44,17.361,24.801,1337.23,0.547,11.005,13.796,449.762,88.746,99.364
17/02/2025 02:00 PM,204.529,0.58,13.33,16.095,203.343,25.418,27.105,82.817,34.281,6.62,56.393,265.125,69.709,96.102,14.501,12.761,58.289,night,estate,1.198,113.466,243.915,21.21,7.796,83.801,86.046,14.501,49.676,2.749,107.336,136.579,45.0,49.676,0.906,54.243,86.869,66.947,30.0,14.49,33.811,48.301,873.701,1.664,20.528,27.773,191.998,85.0,99.699
17/02/2025 03:00 PM,168.992,6.491,13.597,15.641,158.023,19.753,21.486,86.93,31.182,3.117,53.782,201.111,49.275,96.085,14.935,13.142,42.738,night,member,0.635,114.631,185.022,16.089,6.952,88.076,88.718,14.935,28.108,2.785,106.755,78.267,45.0,28.108,1.016,99.054,88.192,73.747,30.0,14.412,33.628,48.04,1329.919,1.08,21.299,26.741,444.858,88.673,99.524
17/02/2025 04:00 PM,120.961,6.914,18.701,21.478,112.598,14.075,21.057,87.07,18.132,3.019,43.091,128.741,20.416,96.205,16.762,14.75,24.732,morning,estate,1.182,92.827,118.442,10.299,7.773,88.159,87.17,16.762,21.021,3.603,42.696,75.746,45.0,21.021,1.183,71.969,90.202,70.14,30.0,5.764,13.449,19.213,954.569,1.366,8.208,11.006,229.184,85.438,99.61
17/02/2025 05:00 PM,291.66,5.454,12.738,14.938,275.752,34.469,35.125,85.27,32.198,3.319,49.049,353.178,88.788,95.88,14.792,13.017,67.651,night,estate,0.608,104.312,324.924,28.254,6.911,86.804,92.477,14.792,24.788,4.2,220.826,104.098,45.0,24.788,0.975,83.35,87.696,71.798,30.0,29.812,69.56,99.372,1216.943,0.494,43.519,55.853,372.487,87.587,99.348
17/02/2025 06:00 PM,270.935,7.048,15.492,18.826,251.838,31.48,39.015,82.292,29.373,3.386,46.242,315.895,73.972,96.063,15.188,13.365,58.558,morning,estate,1.314,86.597,290.624,25.272,7.971,83.013,82.895,15.188,32.565,4.441,146.009,144.615,45.0,32.565,1.337,91.443,92.04,72.844,30.0,19.711,45.993,65.704,803.623,1.943,27.924,37.78,162.434,85.0,99.783
17/02/2025 07:00 PM,115.698,3.574,12.439,14.844,111.563,13.945,13.877,83.797,19.168,7.543,57.309,128.157,21.385,95.706,16.616,14.622,32.666,night,outside,1.051,105.419,117.904,10.253,7.576,85.235,91.25,16.616,34.435,4.29,17.686,100.219,78.0,23.36,1.393,86.805,92.718,72.256,48.26,6.657,7.138,13.795,1130.253,0.314,5.988,7.807,321.309,86.82,99.294
17/02/2025 08:00 PM,243.957,1.914,12.633,15.128,239.289,29.911,30.229,83.506,33.883,2.962,45.474,310.427,81.077,95.846,14.556,12.81,54.856,night,estate,0.916,90.617,285.593,24.834,7.375,84.746,89.875,14.556,55.47,3.391,97.515,188.078,45.0,55.47,0.973,76.391,87.682,70.813,30.0,13.164,30.717,43.882,838.734,1.872,18.65,25.232,176.937,85.0,99.762
17/02/2025 09:00 PM,169.516,6.813,16.435,18.631,157.966,19.746,25.961,88.212,35.758,4.478,49.907,208.36,56.485,96.144,14.294,12.579,39.418,morning,estate,0.485,113.232,191.691,16.669,6.727,89.279,87.25,14.294,40.509,4.443,28.754,162.937,78.0,36.674,1.257,97.209,91.089,73.535,43.511,9.759,12.669,22.428,1358.374,1.67,9.976,12.452,464.098,88.961,99.701
17/02/2025 10:00 PM,298.97,2.829,16.415,18.061,290.511,36.314,47.688,90.886,20.814,4.42,50.967,339.418,60.467,96.021,16.386,14.42,74.06,night,estate,1.198,104.652,312.265,27.153,7.797,92.222,89.565,16.386,55.269,2.606,168.206,144.059,45.0,55.269,1.279,64.798,91.348,68.955,30.0,22.708,52.985,75.693,1273.247,0.289,33.349,42.344,407.752,88.116,99.287
17/02/2025 11:00 PM,160.48,4.835,13.352,15.839,152.721,19.09,20.391,84.297,30.897,2.765,52.507,193.996,47.186,96.13,14.974,13.177,40.196,morning,member,0.628,107.954,178.476,15.52,6.942,85.704,91.3,14.974,27.502,4.149,64.377,114.099,45.0,27.502,1.097,64.144,89.162,68.84,30.0,8.691,20.279,28.97,916.979,0.945,12.337,16.633,211.49,85.172,99.483
18/02/2025 12:00 AM,147.748,5.17,18.107,21.156,140.109,17.514,25.37,85.589,24.453,2.654,52.705,168.921,34.261,96.111,15.877,13.971,37.03,night,estate,0.546,113.369,155.407,13.514,6.82,86.706,88.029,15.877,51.053,3.102,23.311,132.096,78.0,42.589,1.271,49.85,91.254,65.994,43.99,7.999,10.184,18.183,872.771,0.435,7.728,10.455,191.589,85.0,99.33
18/02/2025 01:00 AM,213.578,5.033,16.915,20.321,202.828,25.353,34.309,83.239,16.462,7.459,52.913,228.334,33.389,96.114,16.995,14.956,53.844,morning,outside,0.588,110.735,210.068,18.267,6.881,84.499,89.638,16.995,23.664,4.335,107.489,102.578,45.0,23.664,1.384,64.212,92.608,68.852,30.0,14.511,33.859,48.37,1305.645,1.88,21.387,26.983,428.767,88.431,99.764
18/02/2025 02:00 AM,267.025,6.185,14.104,15.757,250.509,31.314,35.332,89.509,36.534,7.018,47.108,332.186,91.521,96.07,14.185,12.483,59.202,morning,estate,0.622,99.022,305.611,26.575,6.933,91.029,92.404,14.185,52.778,3.925,98.434,207.176,47.192,52.778,1.279,79.809,91.346,71.308,30.0,13.936,32.517,46.453,878.097,1.333,19.742,26.71,193.935,85.0,99.6
18/02/2025 03:00 AM,138.504,0.78,13.739,16.834,137.424,17.178,18.88,81.615,35.519,7.599,50.115,180.903,48.811,96.12,14.327,12.608,34.435,night,estate,1.222,90.121,166.43,14.472,7.832,82.561,85.557,14.327,34.935,3.985,27.213,139.218,78.0,34.935,1.307,85.882,91.684,72.136,45.246,9.604,11.622,21.226,829.643,1.058,9.021,12.205,173.122,85.0,99.517
18/02/2025 04:00 AM,241.881,9.902,17.28,19.314,217.93,27.241,37.658,89.468,22.949,3.903,41.169,259.365,50.012,96.065,16.087,14.157,46.304,night,member,0.984,94.687,238.616,20.749,7.477,90.81,90.584,16.087,46.801,3.205,88.597,150.019,45.0,46.801,1.201,43.446,90.417,64.441,30.0,11.961,27.908,39.869,980.034,0.839,17.069,22.8,241.575,85.624,99.452
